Research name,Publication Title,Author List,Conf/Journal Details,Citation count,Year
Alan F. Smeaton,Topic-dependent sentiment analysis of financial blogs,"Neil O’Hare, Michael Davy, Adam Bermingham, Paul Ferguson, Paraic Sheridan, Cathal Gurrin, Alan F. Smeaton",Proceedings of the 1st international CIKM workshop on Topic-sentiment …,119,2009
Alan F. Smeaton,The application of multi-modal sensor networks to the monitoring of coastal and inland marine environments,"Edel O’Connor, Jer Hayes, Alan F. Smeaton, Noel O’Connor, Dermot Diamond",,0,2009
Alan F. Smeaton,Utilising contextual memory retrieval cues and the ubiquity of the cell phone to review lifelogged physiological activities,"Aiden Doherty, Kristin M Tolle, Alan F. Smeaton",Proceedings of the 1st international workshop on Interactive multimedia for …,6,2009
Alan F. Smeaton,An outdoor spatially-aware audio playback platform exemplified by a virtual zoo,"Graham Healy, Alan F. Smeaton",Proceedings of the 17th ACM international conference on Multimedia 837-840,2,2009
Alan F. Smeaton,An investigation into event decay from large personal media archives,"Aiden Doherty, Cathal Gurrin, Alan F. Smeaton",Proceedings of the 1st ACM international workshop on Events in multimedia 49-56,11,2009
Alan F. Smeaton,Creating a web-scale video collection for research,"Paul Over, George Awad, Alan F. Smeaton, Colum Foley, James Lanagan",Proceedings of the 1st workshop on Web-scale multimedia corpus 25-32,9,2009
Alan F. Smeaton,Neurological modeling of what experts vs. non-experts find interesting,"Alan F. Smeaton, Peter Wilkins, Graham Healy, Christos Ampatzis, Marek Rucinski, Dario Izzo",,0,2009
Alan F. Smeaton,"Managing millions of SenseCam images, events are key",Alan F. Smeaton,,0,2009
Alan F. Smeaton,Three years of SenseCam images-observations on cued recall,"Aiden Doherty, Katalin Pauly-Takacs, Cathal Gurrin, Chris Moulin, Alan F. Smeaton",,7,2009
Alan F. Smeaton,Using association rule mining to enrich semantic concepts for video retrieval,"Nastaran Fatemi, Florian Poulin, Laura E Raileany, Alan F. Smeaton",,5,2009
Alan F. Smeaton,基于感知概念和有限状态机的体育视频语义内容分析模型,老松杨， 白亮， 刘海涛,小型微型计算机系统 1137-1141,1,2009
Alan F. Smeaton,Pump less wearable microfluidic device for real time pH sweat monitoring,"Fernando Benito-Lopez, Shirley Coyle, Robert Byrne, Alan F. Smeaton, Noel O’Connor, Dermot Diamond",Procedia Chemistry 1 (1) 1103-1106,41,2009
Alan F. Smeaton,The smart sweatband,"Fernando Benito-Lopez, Shirley Coyle, Robert Byrne, Alan F. Smeaton, Noel O’Connor, Dermot Diamond",,0,2009
Alan F. Smeaton,River water-level estimation using visual sensing,"Edel O’Connor, Ciarán O’Conaire, Alan F. Smeaton, Noel O’Connor, Dermot Diamond",,6,2009
Alan F. Smeaton,Measuring the influence of concept detection on video retrieval,"Pablo Toharia, Oscar D Robles, Alan F. Smeaton, Ángel Rodríguez",International Conference on Computer Analysis of Images and Patterns 581-589,8,2009
Alan F. Smeaton,Automated murmurs: The social mobile tourist application,"Jill Freyne, Adam J Brennan, Barry Smyth, Daragh Byrne, Alan F. Smeaton, Gareth Jones",2009 International Conference on Computational Science and Engineering 4 …,15,2009
Alan F. Smeaton,Evaluation of coordination techniques in synchronous collaborative information retrieval,"Colum Foley, Alan F. Smeaton",arXiv preprint arXiv:0908.0912,14,2009
Alan F. Smeaton,Evaluation of coordination techniques in synchronous collaborative information retrieval,"Colum Foley, Alan F. Smeaton",arXiv preprint arXiv:0908.0912,14,2009
Alan F. Smeaton,Combining social network analysis and sentiment analysis to explore the potential for online radicalisation,"Adam Bermingham, Maura Conway, Lisa Mcinerney, Neil O’Hare, Alan F. Smeaton",2009 International Conference on Advances in Social Network Analysis and …,183,2009
Alan F. Smeaton,"Developing, deploying and assessing usage of a movie archive system among students of film studies","Nazlena Mohamad Ali, Alan F. Smeaton, Hyowon Lee, Patrick Brereton",International Conference on Human-Computer Interaction 567-576,8,2009
Alan F. Smeaton,A study of inter-annotator agreement for opinion retrieval,"Adam Bermingham, Alan F. Smeaton",Proceedings of the 32nd international ACM SIGIR conference on Research and …,32,2009
Alan F. Smeaton,DCU collaborative video search system,"Colum Foley, Peter Wilkins, Alan F. Smeaton",Proceedings of the ACM International Conference on Image and Video Retrieval 52,1,2009
Alan F. Smeaton,DCU collaborative video search system,"Colum Foley, Peter Wilkins, Alan F. Smeaton",Proceedings of the ACM International Conference on Image and Video Retrieval 52,1,2009
Alan F. Smeaton,User variance and its impact on video retrieval benchmarking,"Peter Wilkins, Raphaël Troncy, Martin Halvey, Daragh Byrne, Alia Amin, P Punitha, Alan F. Smeaton, Robert Villa",Proceedings of the ACM International Conference on Image and Video Retrieval …,14,2009
Alan F. Smeaton,Are visual informatics actually useful in practice: a study in a film studies context,"Nazlena Mohamad Ali, Alan F. Smeaton",Visual Informatics: Bridging Research and Practice 811-821,8,2009
